groupid;url;title;review_id;sentence_id;text;annotation 1;annotation 2;annotation 3;label
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;488;3;Jako volimo ići kod dr. Štimac zbog profesionalnog pristupa, nove tehnologije koju koristi, ljubaznog osoblja i činjenice da je djeci otklonila strah od zubara.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;488;4;Nadalje, ostajemo vjerni dr. Štimac i nadam se da će moja djeca nastaviti tradiciju.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;489;1;Moje iskustvo s dr. Majom Jagodić-Štimac bilo je iznimno srdačno i pristupačno.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;489;2;Na prvom pregledu me baš ljubazno dočekala i potpuno mi se posvetila, kao da sam joj jedina pacijentica.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;489;3;Detaljno mi je objasnila sve procedure koje trebam napraviti i napokon sada imam tim stručnjaka u Štimac centru kojima potpuno vjerujem.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;489;4;A to mi daje veliki mir.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;489;5;Hvala doktorici i svima u centru na brizi i profesionalnosti, sve preporuke!;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;490;1;Imao sam nedavno pregled kod doktorice i oduševljen sam njenim pristupom.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;490;2;Strpljivo je objasnila sve detalje pregleda i odgovorila na sva moja pitanja kao da sam joj jedini pacijent.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;490;3;I nisam znao da se na pregledu radi ortopan pa me to isto ugodno iznenadilo.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;490;4;Hvala doktorici i asistentici na profesionalnosti i pažljivosti, sve preporuke.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;491;1;Došla sam kod doktorice Štimac na prvi pregled a konkretno su me zanimali implantati jer su mi nedostajala tri zuba u donjoj čeljusti.;neutral;neutral;positive;neutral
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;491;2;Još sam nekoliko njih morala popraviti.;neutral;neutral;neutral;neutral
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;491;3;Doktorica je užasno brižna i pristupačna i sve objasni na pregledu, baš sve do najsitnijih detalja.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;491;4;Baš mi se posvetila, a kasnije me prepustila u ruke ostalim stručnjacima u Štimcu koji su brzo i bezbolno sve sredili.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;491;5;Pohvale i preporuke!;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;492;1;Brza i kvalitetna usluga svih zaposlenika, svi su jako ljubazni i susretljivi.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;492;2;Doktori stručni i spremni objasniti postupke.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;493;1;Došla sam kod doktorice Maje po preporuci i prijatelja i supruga i nisam požalila.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;493;2;Ne znam postoji li tko stručniji, godinama već pokušavam riješiti probleme sa zubima i svi govore okvirno, rješavaju male probleme i onda dođem kod ove gospođe doktorice i sve mi objasni u pet minuta i potrudi se i nađe mi trajno rješenje mojih problema!!!;mixed;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;493;3;Sasluša me i imam osjećaj kao da je pola problema riješeno samo time što sam došla u ordinaciju.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;493;4;Nastavljam sve raditi u tom centru...;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;494;1;Doktorica Maja sve je što jedan doktor treba biti :) i strpljiva i stručna, jako profesionalna, i simpatična...;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;494;2;Zbog njezinog pristupa na pregledu sam se odlučila raditi zube u Štimac centru.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;494;3;Nekako mi je unijela sigurnost i maknula sve strahove od velikih radova koji su ispred mene!;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;495;1;Imala sam velike probleme sa zubima godinama.;neutral;neutral;neutral;neutral
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;495;2;Hodala sam od stručnjaka do stručnjaka ne bi li mi rekli koje je najbolje rješenje za moje zube.;neutral;neutral;neutral;neutral
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;495;3;Neki su boljeli, neki su bili osjetljivi, dva sam izgubila prije nekoliko godina... Uglavnom, kad sam s već snimljenim ortopanom došla kod doktorice Maje već je na prvi pogled znala kako i što trebamo napraviti.;positive;positive;mixed;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;495;4;Molila sam ju samo da ne bude ništa bolno, a ona mi je objasnila sve tretmane korak po korak kako će se raditi.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;495;5;Jedina stručnjakinja kojoj vjerujem!;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;496;1;Nije ni čudo da su mi ju mnogi preporučili!;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;496;2;Doktorica Maja sve mi je u kratom roku rekla što trebam napraviti da me ne bole zubi i da imam ljepši osmijeh!;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;496;3;Jedva čekam nastaviti radove u Štimac centru;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;497;1;Vrhunska usluga, stručnost i ljubaznost cijelog tima na čelu s dr. Majom Štimac je zaista za svaku pohvalu.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;497;2;Vrlo sam zadovoljan pruženom uslugom i finalnim rezultatom stomatološke intervencije.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;498;1;Svake pohvale doktorici!;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;498;2;Otišla sam na prvi pregled u strahu, a iz ordinacije izašla bez njega!;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;498;3;Jedva čekam popraviti sve što treba i što smo se dogovorile…;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;498;4;Jako je bila pažljivam pristupačna i baš mi se posvetila.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;498;5;Za svaku pohvalu!;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;500;1;Prezadovoljna sam sa pruženom uslugom.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;500;2;Strucni,ljubazni i brzi, puno hvala i dodem sigurno ponovno...;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;501;1;Svaka čast na usluzi ...;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;501;2;profesionalizam na vrhuncu!!;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;501;3;Doktorica mi je sve lijepo objasnila i ništa me nije bolilo, svake pohvale!;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;502;1;Jako stručni, ljubazni, korektni sve najbolje.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;502;2;Doktorice su za svaku pohvalu, kao i svo osoblje.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;502;3;Toplo preporucujem svakome!;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;503;1;Sjajna žena, uvijek posluša pacijenta i detaljno sve objasni.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;503;2;Već i sam njezin osmijeh, komunikativnost, srdačan pozdrav svima koji su u čekaoni puno znače.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;503;3;Odmjerena, ljubazna i vrlo profesionalna.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;504;1;Super zadovoljan.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;504;2;Stručno osoblje i sve se da dogovoriti po želji.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;504;3;Toplo preporučujem svakom tko ima bilo kakve stomatološke zahtjeve.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;505;1;Bila sam samo na pregledu kod dr. Maje i moram reći da mi je razbila sve predrasude koje sam imala vezano za privatne zubare.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;505;2;Nije mi ponudila ništa što mi ne treba i čak smo napravili plan kako ćemo sve postepeno rješavati.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;505;3;Nemam nekih velikih problema, ali mi je bitno zbog novaca da sve ide polako i da nemam odjednom velikih troškova.;neutral;positive;neutral;neutral
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;505;4;Sve su prilagodili mom rasporedu i dr. Maja je prepuna razumijevanja i što se tiče straha, novaca i mojih želja.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;505;5;Savršeno iskustvo posjete zubaru!;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;505;6;Moja preporuka svima!;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;506;1;Stručan tim i ljubazno osoblje.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;506;2;Iznimno sam zadovoljna ishodom odrađenog te pristupom liječnice.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;506;3;Svaka pohvala!;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;507;1;Kod doktorice sam bio na prvom pregledu i dogovoru za daljnje radove.;positive;neutral;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;507;2;Dogovorili smo se za keramičke mostove, gore i dolje.;neutral;neutral;positive;neutral
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;507;3;Sve je bilo gotovo u nekih dva tjedna, što mi je super jer sam mislio da ću čekati dulje.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;507;4;To bi mi bilo nezgodno jer ne živim u Hrvatskoj.;neutral;neutral;negative;neutral
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;507;5;S novim zubima sam zadovoljan, izgledaju kao moji pravi i super drže, ni ne osjetim ih.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;507;6;Doktorica je isto za svaku pohvalu, sve je ona meni ko laiku objasnila što i zašto i napravila je stvarno super posao.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;508;1;Svaka čast i duboko poštovanje njenom predanom i nadasve stručnom radu.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;508;2;U poliklinici sam napravio nekoliko popravaka zubiju te jedan veći operativni zahvat i mogu reći da sam jednostavno prezadovoljan i s užitkom ću se vraćati u polikliniku.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;509;1;Dugogodišnji sam pacijent u Štimac centru dentalne medicine i stoga se smatram dovoljno kompetentnom da dam svoje mišljenje i o doktorici i o samom centru.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;509;2;Sasvim sam slučajno otišla kod njih prvi put jer su mi bili u blizini i nisam ni jednog trenutka zažalila zbog te odluke.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;509;3;Svaki put kada je bio potreban neki značajniji zahvat, dr. Štimac se osobno potrudila biti na prvom pregledu i dati svoje mišljenje i prijedloge.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;509;4;Sve moje zahvate su radili drugi liječnici na izuzetan i profesionalan način i do sada nisam imala niti jedan put priliku potužiti se na bilo što.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;509;5;Centar je besprijekorno čist, osoblje više nego ljubazno i susretljivo tako da se svaki pacijent može osjećati opušteno i ugodno.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;509;6;Takvu razinu ljubaznosti, razumijevanja, strpljenja i profesionalizma nisam sigurna da možete naći na drugom mjestu.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;510;1;Doktorica zaslužuje svaku pohvalu.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;510;2;Javila sam se mailom na centar, lijepo u detalje su mi objasnili sve što me zanimalo.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;510;3;Zbog toga sam i došla na kraju kod doktorice u Štimac centar i napravila krunice na prednjim zubima.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;510;4;Bojim se zubara pa me inicijalno jako bilo strah uopće doći na pregled, ali doktorica je bila jako ugodna i strpljiva sa mnom, nisam se bojala zubara kao inače.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;511;1;U ogledalu sebe ne mogu prepoznati.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;511;2;Radio sam cirkonske krunice u Štimcu krajem godine i jako sam zadovoljan i procesom i rezultatom.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;511;3;Veliko hvala doktorici Štimac i osoblju u centru jer su napravili i više od mojih očekivanja.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;512;1;Super iskustvo za prvi posjet, jedna jako ljubazna i profesionalna doktorica.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;512;2;Bila sam na konzultacijama za zubne navlake koje sam na kraju i napravila kod njih u klinici.;positive;neutral;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;512;3;Ispale su odlično, tako da sve u svemu jedno jako ugodno iskustvo.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;513;1;Prvi pregled odrađen za 30ak minuta, sve objasnila i pojasnila i odmah složila da me se naruči jer dolazim iz Gospića.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;513;2;Sve mi napravili u par dana, potpuni profesionalci.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;513;3;Moram reć da je dr. Maja jako ljubazna i strpljiva i da joj ništa nije bilo problem pojasniti i dva puta jer nisam baš sve dobro čuo od maskica.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;513;4;Njih svi moramo da nosimo - malo je vruće ispod njih, ali dr. Maja se baš drži svih pravila koja su nastala zbog korone pa maskice svi nosimo.;neutral;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;513;5;Odmah su mi rezervirali sljedeće termine i obavili smo sve brzo i bezbolno, a vraćam se brzo kad se implantat primi.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;514;1;Vrhunski pristup pacijentima,vrhunski pregled i konzultacije,vrhunski medicinski tretman od pocetka do kraja.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;515;1;Slučajno sam pronašla Štimac centar kad sam zbog velikih bolova u desnima trebla pod hitno zubarsku pomoć - a svi znamo kako to ide i koliko se čeka u javnom zdravstvu.;positive;neutral;mixed;neutral
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;515;2;Bila sam oduševljena ne samo s praksom i doktoricom Majom Jagodić-Štimac, nego i čitavim timom u centru.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;515;3;To sto sam kod njih dobila nije usporedivo s praksama i uslugama nijednog zubara u Zagrebu.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;516;1;Kod gospođe Štimac sam bio na prvom pregledu radi eventualne ugradnje 2 implantata.;neutral;neutral;positive;neutral
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;516;2;Mogu je reć da je ista bila jako bahata i uzvišena u svom ponašanju .;negative;negative;negative;negative
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;516;3;Pregled je trajao svega par minuta u kojem je gospođa umjesto da je odgovarala na moja pitanja pošto se ipak radi o nečem što predstavlja dugoročno a i skupo rješenje, postavljala meni pitanja u bahatom i izrazito neugodnom tonu.;negative;negative;negative;negative
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;516;4;Gurala je konstantno jedan brend implantata iako se oni kao klinika navodno bave sa ugradnjom više (vjerovatno radi ugovora sa brendom).;negative;negative;negative;negative
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;516;5;Na kraju sa u ponudi dobio samo izložene cijene za taj jedan brand ,te me gospođa u vrlo neljubaznom tonu pozdravila.;negative;negative;negative;negative
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;516;6;Kolko god zaposlenici bili stručni , ovakvim pristupom me u potpunosti odbila od bilo kakve želje da svoje novce ostavim u ovoj klinici.;negative;negative;mixed;negative
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;517;1;Najbolja doktorica!;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;517;2;Pristup pacijentu, profesionalnost, stručnost, tim asistenata - sve za pohvalu!;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;517;3;Svakako preporučujem odlazak u Štimac centar!;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;518;1;Doktorica Maja je profesionalna, jako ljubazna i strpljiva.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;518;2;Sve mi je objasnila u detalje, zašto da, zašto ne.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;518;3;Nakon zahvata (dobila sam cirkonske mostove) sam se osjećala sretno i zadovoljno!;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;518;4;Moja preporuka svima, riješila sam situaciju sa zubima zbog koje sam predugo patila.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;519;1;Doktorica me primila točno kada sam se i naručila.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;519;2;Nakon pregleda je predložila nekoliko mogućih rješenja.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;519;3;Brzo je shvatila da se jako bojim zubara i zbilja se potrudila da se opustim i da mi bude ugodnije.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;519;4;Jako sam joj zahvalna što se trudila oko mene i mojih problema sa zubima.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;519;5;Zahvaljujući dr. Maji spasila sam zube koje su drugi stomatolozi otpisali i predložili vađenje.;positive;positive;positive;positive
4;https://najdoktor.com/Maja-Jagodi%C4%87-%C5%A0timac,%20dr.med.dent/d10646;Maja Jagodić-Štimac;519;6;Njena stručnost i strpljenje su mi puno značili tijekom liječenja zubi.;positive;positive;positive;positive
